PartID,CoreClock,BoostClock,Memory,Chipset,Length,Color,TDP,ChipsetID
4a2d7d1b-c7f9-40e4-aa4e-15a8819f9bb0,,,2.0,Quadro 4000,,Black / Silver,142.0,149
41e0c96c-238f-4d15-8e89-1c5e56ac3586,861.0,1038.0,8.0,Quadro M5000,267.0,Black / Green,150.0,150
42843d13-0fe1-47e1-842b-a478a3394c2a,954.0,,1.0,GeForce GT 710,129.0,Black,25.0,58
7fe17bfc-20a8-4716-b24d-4c94e99f11ca,520.0,,1.0,GeForce 8400 GS,158.0,Black / Green,40.0,151
f26110c8-2685-4494-ab53-011449aad2f5,954.0,,1.0,GeForce GT 710,115.0,Black,25.0,58
ff99c7f6-3b0e-453c-9ce5-a304949d073d,800.0,,1.0,Radeon HD 6670,198.0,Black / Silver,66.0,152
1acc54e4-021e-4f63-9093-5757aa425731,,,2.5,Quadro 5000,,Black / Silver,152.0,153
4b8d80a5-ebc3-41dc-b8de-d72225cbcdc1,1607.0,1845.0,4.0,Radeon RX 5500 XT,281.0,Black,130.0,80
49861950-074a-4bc5-9944-59c7bbe85ecb,876.0,,1.0,Quadro K600,160.0,Black / Green,41.0,130
a1579d02-c7fb-41a8-b216-b00e20066746,1059.0,,2.0,GeForce GT 740,153.0,Black / White,64.0,154
4b7bc595-98c2-46f2-9296-f93c8b3bbb8e,600.0,,0.5,FirePro 2270,170.0,Black / Red,17.0,155
4c2dd1ce-562c-4a9d-b038-1b9dd8e8bf3d,1290.0,1544.0,2.0,GeForce GT 1030,145.0,,30.0,51
74ae1a11-5660-4437-bd24-bd9e0bbf5a50,575.0,,0.5,Radeon HD 4350,,,20.0,156
7a2e54a4-57ea-45a3-99a5-cc9d40127390,520.0,,0.5,GeForce 8400 GS,,Black / Blue,40.0,151
83e9aee4-1c2f-42d3-8c73-e3db3d3c358d,630.0,,2.0,FirePro W2100,,Black / Red,26.0,157
c501c73e-d200-4b06-801c-348247b2151a,,,0.5,Quadro 400,,Black / Green,32.0,158
2604cf4e-d063-49b1-a5eb-10eb80a1d0ea,1350.0,1635.0,11.0,GeForce RTX 2080 Ti,302.0,Black / Silver,250.0,55
8b6a743e-08b9-460c-920a-8944ee34522d,954.0,,2.0,Quadro K2000,202.0,Black / Green,51.0,143
2782640b-1a25-427f-b7bb-fd08dbb4d525,675.0,,1.0,GeForce GTS 250,241.0,Black / Green,150.0,159
2b3190a9-e973-44fb-b561-c45f72c57778,930.0,,16.0,FirePro W9100,275.0,Black / Red,275.0,160
7894ad1a-3485-4915-921b-816bd2ebe97a,550.0,,1.0,GeForce 9500 GT,167.0,Black / Green,50.0,161
d42c30fe-ed55-4bdc-826d-e95f255ad880,600.0,,0.5,FirePro 2270,170.0,Black / Red,17.0,155
c3a38d00-2a2e-48cd-b38b-0e8b0493d8c2,975.0,,6.0,FirePro W9000,279.0,Black / Red,274.0,162
1203abb0-a4a5-4627-9810-2d13be040ebd,810.0,,1.0,GeForce GT 610,144.0,Black,29.0,163
45882631-6271-439d-93e5-532cb2fbab97,1058.0,1124.0,4.0,Quadro K1200,160.0,Black / Green,45.0,141
5dc6b91c-ecd7-4cdf-a42d-363ac27dca47,900.0,,16.0,FirePro S9150,267.0,Black / White,,164
1a72740b-fd4c-4eb8-8afc-09e02edd49be,,,0.5,FirePro 2460,,Black / Red,17.0,165
4772532a-b471-4d36-a0f6-40185a5315fe,625.0,,0.5,Radeon HD 6450,177.0,Red / Silver,18.0,166
7588d65d-6247-4d17-9e5b-2a7f27fc57a8,650.0,,0.5,FirePro V3800,168.0,Black / Red,,167
72fe566c-a9af-402b-a0ff-cafd900de9f1,1410.0,1695.0,8.0,GeForce RTX 3060 Ti LHR,301.0,Black,,30
e57d132c-4948-405d-b039-2fd94af16374,750.0,,1.0,Radeon HD 4670,,Black,59.0,131
61d5191f-b99a-4da0-9495-4726237f2b22,650.0,,0.5,Radeon HD 5450,,Black / Red,19.1,78
3699bfe5-5c6f-4f22-b756-03066f4a2852,902.0,,1.0,GeForce GT 730,137.0,Black / Blue,49.0,40
b7576591-7e47-4502-af49-8348d7354799,900.0,,12.0,FirePro S9050,254.0,Black / Silver,,168
96e18365-c8f6-4314-aa02-db47d9c462f8,550.0,,0.5,Quadro NVS 450,,Black / Green,,169
b5535328-97b6-4e92-94b6-9ab41f46f6ff,1000.0,1075.0,12.0,GeForce GTX Titan X,282.0,Black / Silver,,115
18f5c745-1ac2-4503-8493-1f14f36546a8,,,0.5,GeForce 9400 GT,,Blue / White,50.0,170
ad452d09-dbf5-4598-89e0-84e729196cb1,1550.0,1830.0,8.0,GeForce RTX 3050 8GB,240.0,Black,,34
4ca2965a-9144-481d-b018-40a1b139f7ae,650.0,,1.0,Radeon HD 5450,,Black / Red,19.1,78
2c834747-3084-4ab3-8d46-4b30f1b29306,675.0,,0.75,GeForce GTX 460,209.0,,150.0,171
1b464ef6-aa57-42af-ad32-e6a21a6ce70c,650.0,,1.0,Radeon HD 5450,182.0,Blue / Silver,19.1,78
d799c89f-1ab6-4414-b8fc-db48882637f7,,,1.0,Radeon HD 7750,170.0,Black / Red,55.0,124
742c4a06-9059-48d4-be4c-4f5e82774180,1304.0,1418.0,4.0,GeForce GTX 980,279.0,Black / Silver,165.0,172
eb4daceb-554e-4dba-b85e-4531ee1b922f,,,1.0,GeForce 9400 GT,,,50.0,170
457bd37a-62f6-4e62-9814-5670268970cf,825.0,,2.0,FirePro W5000,183.0,Black / Red,75.0,173
b6346f4f-50e7-43e1-be87-50f77e111674,950.0,,4.0,FirePro S7000,292.0,Black / Silver,150.0,174
75719f2c-e4d9-4f7b-8ff6-3ab8f0b545c1,706.0,,0.5,Quadro 410,176.0,Black / Green,38.0,175
3aa87c00-afe1-4677-a3dc-e91b6d5d83c2,876.0,,1.0,Quadro K420,160.0,Black / Green,41.0,106
cfddb668-c1bb-4f48-ac6e-f926ed844b56,800.0,,3.0,Radeon HD 7950,266.0,Black / Silver,,176
f7c76b6f-9a20-432c-aa62-f92246f0f7b1,706.0,,4.0,Quadro K5000,267.0,Black,122.0,177
b55f3ba7-49b8-4019-9049-a668389cf75b,950.0,,4.0,FirePro W7000,242.0,Black / Red,150.0,178
31cf694f-4d76-482f-a4e7-fe2ae17e0b79,,,0.5,FirePro 2450,,Black / Red,36.0,179
2c876511-5a21-4c9b-ae2f-e393dc0f3c1b,2050.0,,8.0,Arc A750,267.0,Black,,23
d5451c60-1cb6-4cfc-8042-d9c337e0a62f,600.0,,2.0,FirePro W600,163.0,Black / Red,75.0,180
df9c7f6a-88a9-471d-a2cf-42c11c047fe0,1200.0,1530.0,8.0,Radeon Pro WX 8200,267.0,Blue,230.0,181
b87572a9-e868-4a53-bedf-0a46b1380e0c,901.0,,2.0,GeForce GT 640,170.0,Black,65.0,182
670b7de2-958e-4efe-87a5-1800d44c7376,725.0,,2.0,FirePro V7900 SDI,279.0,Black / Red,,183
048f7090-3836-4064-a774-10fc4f2581c9,1100.0,1071.0,4.0,Radeon RX 550 - 512,184.0,Red,,60
2d61b20f-e37c-4cf9-b365-c000d336e6b9,600.0,,0.5,FirePro 2450,168.0,Black / Red,36.0,179
d2b64513-5e98-40e6-8ef0-6fb368276c56,,,0.5,FirePro V5700,,Black / Red,,184
63cc67cf-5ac5-4051-9aaa-028e0c8e951d,954.0,,2.0,Quadro K2000,202.0,Black / Green,51.0,143
322fa494-0e72-4f2e-8ca9-7911db738d40,1320.0,1777.0,8.0,GeForce RTX 3050 8GB,240.0,Black,,34
79678da8-7fff-401a-b54b-125010028a20,,,2.0,Quadro K2000,203.0,Black / Green,51.0,143
77fa321d-cd59-4320-9c60-430a250349e0,,,2.0,Quadro K2000D,198.0,Black / Green,51.0,185
543b9b7b-faca-49b9-81ff-3234c89c3639,600.0,,0.5,FirePro 2460,170.0,Black / Red,17.0,165
90c3e566-71a3-46e2-b88f-805f23bbbc38,,,2.0,Quadro 4000,,Black / Silver,142.0,149
e4dc29ef-ead2-489b-bb62-4fef99ceb591,930.0,,4.0,FirePro W5100,171.0,Black / Red,75.0,186
8c10d628-784e-4d05-ab7c-db39efc75c27,1006.0,,2.0,GeForce GTX 680,254.0,Black / Silver,195.0,187
e945b5be-7f05-4ecd-90d7-f7209aad935f,,,1.0,FirePro V3900,,Black / Red,50.0,188
1821061a-5f5b-4d9c-b1de-4282c270dfa5,915.0,,2.0,GeForce GTX 670,240.0,Black,170.0,189
698317b3-3312-4deb-8724-c9f12387e714,700.0,,1.0,GeForce GT 620,144.0,Black / Green,30.0,190
3162f381-70a4-4eee-9608-eb82cddac633,800.0,,0.5,FirePro RG220A,168.0,Black / Red,,191
e99f0b57-bd3a-47e8-9710-f91b328b325a,825.0,,2.0,FirePro W5000,191.0,Black / Red,75.0,173
a99d85d6-7bdf-4451-b107-d649b356b4f3,950.0,,4.0,FirePro W7000,242.0,Black / Red,150.0,178
ed305c83-9177-4f33-9ccc-6ba8c7eff825,825.0,,2.0,FirePro V8800,267.0,Black / Red,,192
2396f570-d149-4ac7-893d-69dc2ab0502e,850.0,1000.0,3.0,Radeon R9 280X,265.0,Black / Red,250.0,193
fee8d4dd-ab14-4aa7-81fd-a1d0c10f6cfb,725.0,,2.0,FirePro V7900 SDI,279.0,Black / Red,,183
da1a32b7-8cdb-4562-9c41-e160dd5168a4,810.0,,3.0,Quadro K4000,241.0,Black / Silver,80.0,139
14c378ba-061a-4908-9af0-6c73dabc13ea,,,0.5,Quadro NVS 450,,Black / Green,,169
297157bb-ba0a-49d3-8875-2708f833bf84,520.0,,1.0,GeForce 8400 GS,158.0,Black / Green,40.0,151
ae4b46cf-7a15-43d1-b08a-a3e6e0e396cd,925.0,,3.0,Radeon HD 7970,274.0,Black / Red,,100
c351ce63-4a11-42b2-856f-615dbac0adef,900.0,,4.0,FirePro W8000,279.0,Black / Red,189.0,194
